track_id,artist,title,happy_tags,num_happy_tags,calm_tags,num_calm_tags,sad_tags,num_sad_tags,angry_tags,num_angry_tags,overall_emotion,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
TRFUHMY128F422B0B5,Living In A Box,Living In A Box,"['happy', 'happy flamarro']",2,[],0,[],0,[],0,happy,0.635,0.872,0.0,-12.744000000000002,1.0,0.0445,0.245,0.0637,0.31,0.927,111.03,186667.0,4.0
TRQCRIC128F42B84A7,Sandi Thom,What If I'm Right,"['happy', 'cheerful']",2,[],0,[],0,[],0,happy,0.7,0.708,4.0,-5.381,1.0,0.0625,0.29100000000000004,0.0,0.387,0.885,107.515,178360.0,4.0
TRGKIDZ128F932FA72,Fall Out Boy,27,['makes me happy'],1,[],0,[],0,[],0,happy,0.484,0.9359999999999999,11.0,-3.5469999999999997,0.0,0.0481,0.0009279999999999999,1.05e-05,0.5479999999999999,0.8109999999999999,156.984,192080.0,4.0
TRFHZFR128E07953C2,Bloodhound Gang,Foxtrot Uniform Charlie Kilo,"['fun', 'fun rock']",2,[],0,[],0,[],0,happy,0.767,0.599,10.0,-5.176,0.0,0.0404,0.00436,0.0381,0.0714,0.7879999999999999,137.035,171973.0,4.0
TRBXEOO128F93077FA,The Damned,Love Song,['happy'],1,[],0,[],0,[],0,happy,0.3,0.927,9.0,-8.237,0.0,0.138,0.00132,0.195,0.521,0.19,138.137,141944.0,4.0
TRUZPZA12903CE6B3C,David Vandervelde,Wave Country,['happy'],1,[],0,[],0,[],0,happy,0.478,0.8909999999999999,7.0,-6.6339999999999995,1.0,0.0391,0.000131,0.00242,0.35,0.557,133.925,243333.0,4.0
TRKRMAO128F147791C,The Academy of St. Martin in the Fields / Sir Neville Marriner,Overture,['happy'],1,[],0,[],0,[],0,happy,0.35600000000000004,0.1,2.0,-19.88,1.0,0.0371,0.95,0.917,0.12300000000000001,0.29,129.285,366000.0,4.0
TRPENVL12903CEB7C3,Frankie Valli & The 4 Seasons,Oh What a Night_ December 1963,"['fun', 'happy', 'happiness']",3,[],0,[],0,[],0,happy,0.737,0.495,1.0,-13.489,1.0,0.027000000000000003,0.0588,9.12e-06,0.0542,0.9670000000000001,104.40899999999999,197147.0,4.0
TRUFUHD128F92DEE49,Charlotte Church,Crazy Chick,"['fun', 'cheerful', 'fun stuff', 'joy', 'sounds like happy', 'happy stuff']",6,[],0,[],0,[],0,happy,0.665,0.94,0.0,-2.7880000000000003,1.0,0.0313,0.0171,1.07e-06,0.107,0.774,134.903,187520.0,4.0
TRZUANN128F149C0C2,The Jesus And Mary Chain,Rollercoaster,['happiness'],1,[],0,[],0,[],0,happy,0.429,0.866,7.0,-6.73,1.0,0.0396,2.45e-05,0.879,0.0698,0.693,135.644,232240.0,4.0
TRYLBSC128F42733E4,James Brown / The J.B.'s,Give It Up Or Turnit A Loose,['fun to skateboard to'],1,[],0,[],0,[],0,happy,0.703,0.88,11.0,-7.132999999999999,0.0,0.0608,0.009640000000000001,0.456,0.111,0.743,114.76299999999999,369960.0,4.0
TRLJBZS12903CF95A2,Canned Heat,Going Up The Country,"['fun', 'happy']",2,[],0,[],0,[],0,happy,0.653,0.239,5.0,-18.54,0.0,0.0453,0.8059999999999999,0.0146,0.132,0.765,80.392,171373.0,4.0
TRCVPZN12903C96D7B,Louis Prima,Pennies From Heaven,"['fun', 'happy', 'happiness', 'alegre happy froh']",4,[],0,[],0,[],0,happy,0.515,0.408,8.0,-11.96,1.0,0.19399999999999998,0.452,0.0,0.0682,0.915,185.767,141667.0,4.0
TRDWJAL128F92D7DD4,The Coasters,Poison Ivy,['fun'],1,[],0,[],0,[],0,happy,0.75,0.586,1.0,-8.985,1.0,0.0706,0.381,0.0,0.142,0.972,137.194,164320.0,4.0
TRFCDXE128F92F339F,Elmore James,Dust My Broom,['make-me-happy-blues'],1,[],0,[],0,[],0,happy,0.507,0.66,2.0,-4.957,1.0,0.0306,0.0115,0.336,0.322,0.696,100.78299999999999,175040.0,4.0
TRIFCUH128F92ECC7C,Jupiter Sunrise,Super X-Ray Vision,"['fun', 'happy']",2,[],0,[],0,[],0,happy,0.647,0.7909999999999999,4.0,-4.461,1.0,0.042,0.0642,8.599999999999999e-06,0.136,0.473,132.985,242653.0,4.0
TRPKOAY128F4286678,Joy Division,No Love Lost,"['joy division', 'joy division select', 'no love lost - joy division', 'joy division no love lost']",4,[],0,[],0,[],0,happy,0.515,0.71,9.0,-11.177999999999999,1.0,0.0413,0.11699999999999999,7.859999999999999e-05,0.0688,0.623,133.278,222383.0,4.0
TRZXYMB128F421A61F,The Most Serene Republic,Phages,['cheerful'],1,[],0,[],0,[],0,happy,0.341,0.754,8.0,-7.075,1.0,0.0473,0.000671,0.026000000000000002,0.10300000000000001,0.17600000000000002,103.111,303347.0,4.0
TRGJQEQ128F9308FBE,Dan Black,Alone,"['fun', 'fun to sing']",2,[],0,[],0,[],0,happy,0.701,0.603,2.0,-5.43,1.0,0.0386,0.000923,0.000597,0.0897,0.526,128.01,211680.0,4.0
TRCEFRZ12903CC67D7,Of Montreal,Keep Sending Me Black Fireworks,"['fun', 'happy']",2,[],0,[],0,[],0,happy,0.523,0.7090000000000001,4.0,-5.257999999999999,1.0,0.0291,0.611,0.45299999999999996,0.23800000000000002,0.6940000000000001,134.838,208680.0,4.0
TRXQYVP128F4216A0A,The Darkness,I Believe In A Thing Called Love,"['fun', 'happy']",2,[],0,[],0,[],0,happy,0.442,0.846,4.0,-5.2139999999999995,1.0,0.0764,0.0538,4.71e-06,0.282,0.622,128.235,217653.0,4.0
TRRWKJE12903D01883,The Muppets,Scrooge,['fun'],1,[],0,[],0,[],0,happy,0.769,0.337,4.0,-11.757,1.0,0.0313,0.0404,0.36200000000000004,0.32899999999999996,0.6409999999999999,98.041,157257.0,4.0
TRRPDZI128F930A8AC,Freedom Call,The Rhythm Of Life,['happy metal'],1,[],0,[],0,[],0,happy,0.501,0.9059999999999999,6.0,-4.6819999999999995,0.0,0.14400000000000002,0.0101,7.44e-06,0.271,0.419,84.99799999999999,221933.0,4.0
TRCOAZC128E079521B,Dannii Minogue,Mighty Fine,['fun sexy'],1,[],0,[],0,[],0,happy,0.795,0.8240000000000001,8.0,-5.0280000000000005,0.0,0.068,0.0157,6.71e-06,0.255,0.69,118.35700000000001,235000.0,4.0
TRRTQLC12903CA4C39,The Jamaicans,Ba Ba Boom,['happy'],1,[],0,[],0,[],0,happy,0.6829999999999999,0.387,3.0,-11.362,1.0,0.0816,0.6609999999999999,0.000981,0.139,0.307,151.921,201707.0,4.0
TRLSGZA128F9313560,Phillip Walker,Happy Man Blues,['phillip walker - happy man blues'],1,[],0,[],0,[],0,happy,0.581,0.47100000000000003,5.0,-8.533999999999999,1.0,0.10400000000000001,0.764,0.0181,0.109,0.609,97.10799999999999,182787.0,4.0
TRVGMBJ128F4292221,Crashdiet,Die Another Day,['happy'],1,[],0,[],0,[],0,happy,0.502,0.9470000000000001,2.0,-6.117000000000001,0.0,0.159,0.0078,8.02e-06,0.113,0.11800000000000001,140.003,263571.0,4.0
TRZUGRU128F92D3FFB,The Cowsills,The Rain_ The Park & Other Things,['she can make me happy'],1,[],0,[],0,[],0,happy,0.376,0.662,11.0,-8.771,1.0,0.0404,0.809,0.00131,0.6829999999999999,0.691,131.582,184240.0,4.0
TREDHFQ12903D0896A,Ellie Goulding,Starry Eyed,"['happy', 'happy songs']",2,[],0,[],0,[],0,happy,0.508,0.831,5.0,-5.273,0.0,0.0333,0.121,5.56e-06,0.35200000000000004,0.65,149.915,176613.0,4.0
TRXBBFI128F42986FE,Operation Ivy,Unity,"['happy', 'joyful', 'hot fun in the summertime']",3,[],0,[],0,[],0,happy,0.583,0.863,9.0,-4.083,1.0,0.0692,0.193,0.0102,0.0717,0.8420000000000001,92.68799999999999,133827.0,4.0
TREQLBH128F1468787,Meredith Brooks,Birthday,['fun'],1,[],0,[],0,[],0,happy,0.728,0.87,2.0,-4.997,1.0,0.0279,0.0192,6.81e-06,0.07200000000000001,0.903,110.14200000000001,196267.0,4.0
TRILTLE128F4269856,Malcolm McLaren,Double Dutch,"['fun', 'happy']",2,[],0,[],0,[],0,happy,0.59,0.762,0.0,-13.134,1.0,0.342,0.201,0.0205,0.912,0.885,119.54899999999999,281937.0,4.0
TRQOJUO12903CA280A,Josh Turner,Why Don't We Just Dance,['fun'],1,[],0,[],0,[],0,happy,0.677,0.7759999999999999,5.0,-5.933,1.0,0.0386,0.42,0.0006889999999999999,0.0954,0.642,121.834,192800.0,4.0
TRYHKHL128F92E31DB,The Cardigans,My Favourite Game,"['fun', 'happy']",2,[],0,[],0,[],0,happy,0.586,0.777,5.0,-6.185,0.0,0.0303,4.7799999999999996e-05,0.00147,0.0729,0.424,143.339,220468.0,4.0
TRIXFCQ128F14530C1,Beastie Boys,Sure Shot,['fun'],1,[],0,[],0,[],0,happy,0.6920000000000001,0.799,1.0,-7.9239999999999995,1.0,0.16399999999999998,0.38799999999999996,0.0,0.301,0.5489999999999999,97.978,199667.0,4.0
TRSVHJT128F930AE8C,Janis Martin,My Boy Elvis,['fun songs'],1,[],0,[],0,[],0,happy,0.611,0.429,5.0,-6.695,1.0,0.13699999999999998,0.8240000000000001,0.0,0.0728,0.946,169.183,131467.0,4.0
TRXLDIT128F4282A06,Michael Jackson,Another Part Of Me,"['fun', 'happy']",2,[],0,[],0,[],0,happy,0.78,0.868,10.0,-4.5,1.0,0.0705,0.11,7.670000000000001e-05,0.35200000000000004,0.773,106.069,234720.0,4.0
TRXJDJS128F92CF93B,The Killers,Human,"['fun', 'happy', 'feeling of happiness']",3,[],0,[],0,[],0,happy,0.557,0.8,10.0,-8.477,1.0,0.0601,0.00132,0.0012,0.0906,0.5820000000000001,135.47,245373.0,4.0
TRCYSEC128F428B5E8,The Weakerthans,(manifest),"['fun', 'happy']",2,[],0,[],0,[],0,happy,0.409,0.787,1.0,-7.37,1.0,0.0523,0.0034100000000000003,0.00842,0.13699999999999998,0.607,117.16,104560.0,4.0
TRCQZIA12903CFCEBA,Deerhoof,My Diamond Star Car,"['fun', 'happy', 'happy happy joy joy', 'cheerful']",4,[],0,[],0,[],0,happy,0.39799999999999996,0.9440000000000001,0.0,-3.205,1.0,0.313,0.0159,0.314,0.0641,0.721,107.035,91889.0,3.0
TRTEHPP12903CD40D8,Marty Wilde,Abergavenny,"['happy', 'cheerful']",2,[],0,[],0,[],0,happy,0.61,0.924,11.0,-6.236000000000001,1.0,0.0746,0.159,0.00958,0.591,0.8320000000000001,123.12799999999999,167171.0,4.0
TRVMGEZ128F428BA0A,Black Box,Ride On Time,['happy retro'],1,[],0,[],0,[],0,happy,0.654,0.8140000000000001,9.0,-7.519,0.0,0.0326,0.006379999999999999,0.47700000000000004,0.073,0.8370000000000001,118.774,272147.0,4.0
TRPRGGE128F42B7BBE,The Bravery,Swollen Summer,['fun'],1,[],0,[],0,[],0,happy,0.35600000000000004,0.915,2.0,-4.102,0.0,0.0535,7.87e-05,2.0600000000000003e-05,0.46399999999999997,0.565,153.961,198253.0,4.0
TRJHWQR128F932B3DC,Fever Ray,Triangle Walks,['happiness floating all around'],1,[],0,[],0,[],0,happy,0.5820000000000001,0.716,10.0,-6.242999999999999,1.0,0.0465,0.527,0.28,0.11199999999999999,0.7859999999999999,179.937,262520.0,4.0
TRQNDNR12903CD2A49,Mercury Rev,The Happy End (The Drunk Room),['happy in the title'],1,[],0,[],0,[],0,happy,0.344,0.341,10.0,-10.242,0.0,0.0446,0.7,0.5820000000000001,0.092,0.115,80.803,126027.0,4.0
TRDBSGR12903CE146C,Studio 3,Potrei,['fun'],1,[],0,[],0,[],0,happy,0.6890000000000001,0.735,6.0,-3.424,1.0,0.0268,0.146,0.0,0.10400000000000001,0.77,107.0,192880.0,4.0
TRODMXU128F92F98F4,Björn Rosenström,Ragnar,['fun'],1,[],0,[],0,[],0,happy,0.529,0.457,2.0,-8.525,0.0,0.0371,0.8540000000000001,0.0,0.0635,0.5579999999999999,179.793,119240.0,4.0
TRLZBKQ128F92E9A87,The Coasters,Charlie Brown,"['fun', 'the fun run']",2,[],0,[],0,[],0,happy,0.6459999999999999,0.628,3.0,-8.794,1.0,0.243,0.40399999999999997,5.03e-06,0.00967,0.8809999999999999,125.705,141667.0,4.0
TRQTBEM128F425A3F4,Adam & The Ants,Killer In The Home,['happy'],1,[],0,[],0,[],0,happy,0.637,0.725,9.0,-7.819,1.0,0.09300000000000001,0.0286,0.000674,0.262,0.473,102.083,261333.0,4.0
TRENQKJ128F426DD4B,Happy Mondays,Step On,"['happy', '90s happy monday ofh', '20 songs mix : fun songs', 'happy highs', 'happy mondays - step on']",5,[],0,[],0,[],0,happy,0.595,0.889,7.0,-7.162999999999999,1.0,0.0332,1.12e-05,0.551,0.11800000000000001,0.45,105.15299999999999,318507.0,4.0
TRZMVRU12903CE2A37,Slow Club,Dance 'Till The Morning Light,['songs that make me happy'],1,[],0,[],0,[],0,happy,0.644,0.0995,3.0,-16.296,1.0,0.0599,0.875,0.0,0.111,0.479,120.85,198613.0,4.0
TRQAMVI128F931F23E,The Jacksons,Enjoy Yourself,"['fun', 'happy', 'happy music for happy people']",3,[],0,[],0,[],0,happy,0.618,0.706,9.0,-6.391,0.0,0.19699999999999998,0.10099999999999999,2.57e-05,0.39399999999999996,0.7759999999999999,204.178,201467.0,4.0
TRVZQEE128F92F2E4A,Hott 22,Feel So Good (Original Mix),['happy'],1,[],0,[],0,[],0,happy,0.8240000000000001,0.912,6.0,-8.666,0.0,0.204,0.00599,0.83,0.0779,0.68,126.98100000000001,449987.0,4.0
TRBOXER128F4281C8B,The Strokes,The Modern Age,"['fun', 'happy upbeat stuff']",2,[],0,[],0,[],0,happy,0.528,0.888,2.0,-6.039,1.0,0.0326,0.0116,0.762,0.154,0.897,145.971,208067.0,4.0
TRHEZYI128F932D744,The Stone Roses,She Bangs The Drums,"['happy', 'shiny happy rock', 'instant happiness', 'joy joy joy']",4,[],0,[],0,[],0,happy,0.34,0.976,9.0,-4.782,1.0,0.0912,0.006490000000000001,0.00643,0.12300000000000001,0.669,144.737,232333.0,4.0
TRRWATH12903CB83AB,Johnny & the Hurricanes,Red River Rock,['happy'],1,[],0,[],0,[],0,happy,0.33899999999999997,0.935,11.0,-4.802,1.0,0.10300000000000001,0.662,0.000749,0.182,0.7829999999999999,151.34799999999998,138240.0,4.0
TRLTMUE128F930BE5C,Atomic Junkies,This Is It,['happy'],1,[],0,[],0,[],0,happy,0.7190000000000001,0.958,8.0,-12.847999999999999,1.0,0.0731,0.0379,0.8590000000000001,0.122,0.7140000000000001,165.644,490220.0,4.0
TRDZZNU128F4259E55,Super Furry Animals,Liberty Belle,"['songs that make me happy', 'make me happy']",2,[],0,[],0,[],0,happy,0.672,0.8109999999999999,0.0,-6.834,1.0,0.0306,0.0501,0.013999999999999999,0.081,0.877,106.00200000000001,178067.0,4.0
TRBVLDI12903CD3AC6,Thin Lizzy,The Boys Are Back In Town,"['fun', 'happy']",2,[],0,[],0,[],0,happy,0.445,0.706,8.0,-9.802999999999999,1.0,0.0461,0.23399999999999999,0.000252,0.205,0.768,80.82300000000001,266720.0,4.0
TRIWNVJ12903CC7072,Old Man River,La,['get happy'],1,[],0,[],0,[],0,happy,0.747,0.5770000000000001,11.0,-5.635,0.0,0.0338,0.0288,4.24e-05,0.254,0.479,115.89399999999999,203400.0,4.0
TRVSSFR128F92FD55C,THE CHIFFONS,My Block,['happy'],1,[],0,[],0,[],0,happy,0.557,0.58,11.0,-7.428999999999999,1.0,0.0311,0.43799999999999994,8.1e-05,0.16,0.628,105.337,162280.0,4.0
TRDDJFQ128F4295772,Reel Big Fish,Alternative Baby,['happy'],1,[],0,[],0,[],0,happy,0.595,0.8340000000000001,8.0,-7.307,1.0,0.13,0.0165,3.77e-05,0.158,0.9590000000000001,106.54799999999999,177267.0,4.0
TRPZXLJ128C719695F,Busted,Teenage Kicks,['happy bouncy songs'],1,[],0,[],0,[],0,happy,0.37,0.8540000000000001,2.0,-4.185,1.0,0.0405,0.00013000000000000002,0.0,0.105,0.3,151.953,140893.0,4.0
TRZGJYL128F92CF2A4,Ned's Atomic Dustbin,Your Complex,['fun to skateboard to'],1,[],0,[],0,[],0,happy,0.361,0.742,2.0,-12.824000000000002,1.0,0.0412,3.43e-05,0.0015,0.0664,0.787,143.875,151800.0,3.0
TRFEQKU128E0781EB4,Ben Folds Five,Alice Childress,['good clean fun'],1,[],0,[],0,[],0,happy,0.46299999999999997,0.484,11.0,-10.65,1.0,0.0302,0.0423,0.000487,0.0988,0.384,90.314,274667.0,4.0
TRVXSPZ128F92C7CCF,Rihanna,Disturbia,"['fun', 'happy']",2,[],0,[],0,[],0,happy,0.7070000000000001,0.813,11.0,-4.515,0.0,0.0571,0.0863,0.0,0.168,0.722,124.921,238627.0,4.0
TRZDLXJ128F9335C76,Man Man,Engwish Bwudd,"['happy alt', 'full of joy exclamation point']",2,[],0,[],0,[],0,happy,0.402,0.6970000000000001,8.0,-5.396,1.0,0.0307,0.0896,0.0,0.78,0.9279999999999999,174.988,213893.0,4.0
TRGQFIO128EF340E01,Good Shoes,Nazanin,"['that i feeling i get like my hearts going to collapse with joy', 'happy like mornings']",2,[],0,[],0,[],0,happy,0.56,0.6920000000000001,11.0,-5.87,0.0,0.0451,0.00118,0.126,0.0893,0.975,93.618,126080.0,4.0
TRZJNOD128F4264131,Guns N' Roses,Paradise City,"['fun', 'happy']",2,[],0,[],0,[],0,happy,0.268,0.98,11.0,-5.957999999999999,1.0,0.10300000000000001,0.0192,0.007090000000000001,0.182,0.395,100.315,405600.0,4.0
TRUYBIG128F4266153,Edwin Starr,Twenty Five Miles,['fun'],1,[],0,[],0,[],0,happy,0.8140000000000001,0.836,1.0,-7.376,1.0,0.0607,0.0595,1.49e-05,0.22399999999999998,0.9640000000000001,124.56700000000001,198213.0,4.0
TRRQVCU128F147DFC9,Queen,Hammer To Fall (Live),['fun-to-listen'],1,[],0,[],0,[],0,happy,0.222,0.981,9.0,-5.846,1.0,0.0918,0.00515,0.000383,0.9790000000000001,0.153,140.503,243532.0,4.0
TRFZSAM128F92CE668,Dash Berlin,Till The Sky Falls Down,['fun'],1,[],0,[],0,[],0,happy,0.6629999999999999,0.6679999999999999,3.0,-7.733,0.0,0.0479,0.005220000000000001,0.0113,0.0689,0.451,131.965,230147.0,4.0
TRSRHPH128F429C860,Tryo,Sortez-Les,['happy'],1,[],0,[],0,[],0,happy,0.8240000000000001,0.77,6.0,-5.318,1.0,0.0627,0.539,0.0,0.0806,0.963,138.235,227507.0,4.0
TRMVJVE128F92EF9DB,Alison Krauss / Union Station,Choctaw Hayride,['happy'],1,[],0,[],0,[],0,happy,0.401,0.77,4.0,-9.842,0.0,0.0347,0.057,0.0149,0.71,0.594,141.311,205293.0,4.0
TROKJBE12903CC9D74,Randy & The Rainbows,Denise,['makes me happy'],1,[],0,[],0,[],0,happy,0.547,0.6779999999999999,5.0,-9.841000000000001,0.0,0.0416,0.43200000000000005,0.0,0.114,0.895,125.883,118413.0,4.0
TRFPCYQ128F4291E84,Jesse Fuller,San Francisco Bay Blues,['fun'],1,[],0,[],0,[],0,happy,0.627,0.53,9.0,-5.709,1.0,0.0477,0.773,0.00905,0.121,0.645,99.18700000000001,208427.0,4.0
TRNYHBW128E0793880,The Brian Setzer Orchestra,Jump Jive An' Wail,"['fun', 'happy']",2,[],0,[],0,[],0,happy,0.638,0.8109999999999999,8.0,-5.43,1.0,0.11699999999999999,0.0311,0.0,0.14400000000000002,0.915,101.154,172933.0,4.0
TRRUUCY128F145BFF0,Huey Lewis & The News,If This Is It,['get happy'],1,[],0,[],0,[],0,happy,0.376,0.667,7.0,-7.407,1.0,0.0356,0.209,1.5e-06,0.317,0.8440000000000001,108.177,233160.0,4.0
TRZFHFT128E0794C2E,Sonic Youth,My Friend Goo,['songs that make me happy'],1,[],0,[],0,[],0,happy,0.34600000000000003,0.9670000000000001,7.0,-3.7089999999999996,1.0,0.11199999999999999,0.0268,0.00148,0.042,0.353,156.768,140200.0,4.0
TRROIFA128F42306F9,The Staple Singers,Heavy Makes You Happy (Sha-Na-Boom Boom),['heavy make you happy'],1,[],0,[],0,[],0,happy,0.6679999999999999,0.675,0.0,-10.485,1.0,0.0317,0.523,0.0911,0.355,0.966,124.375,187067.0,4.0
TRWXDGO128E078450D,50 Cent,In Da Club,['fun'],1,[],0,[],0,[],0,happy,0.902,0.72,6.0,-2.7760000000000002,0.0,0.34700000000000003,0.26,0.0,0.0749,0.805,90.059,193467.0,4.0
TRLXHXZ128F426A83B,Boston,Something About You,"['fun', 'happy', 'fun rock instrumental']",3,[],0,[],0,[],0,happy,0.266,0.75,6.0,-7.337999999999999,0.0,0.0565,0.000708,0.000174,0.0969,0.366,131.464,227907.0,4.0
TRVRFMZ128F930938F,Jackson And His Computer Band,Teen Beat Ocean ,['fun'],1,[],0,[],0,[],0,happy,0.63,0.9209999999999999,1.0,-8.377,1.0,0.0485,0.158,0.851,0.373,0.517,130.004,292707.0,4.0
TRTZZDA128F92C1E64,Calvin Harris,Certified,['fun'],1,[],0,[],0,[],0,happy,0.757,0.611,4.0,-6.07,0.0,0.0917,0.00101,0.805,0.0631,0.963,100.97,246653.0,4.0
TRVHVGY128F42698AE,Aerosmith,Sweet Emotion,['fun'],1,[],0,[],0,[],0,happy,0.38,0.76,9.0,-10.960999999999999,1.0,0.0378,0.00298,0.0294,0.10400000000000001,0.491,99.43700000000001,274133.0,4.0
TRIRLXT128F147F273,Alesha Dixon,Lipstick,['fun'],1,[],0,[],0,[],0,happy,0.677,0.9359999999999999,7.0,-2.454,1.0,0.0589,0.23800000000000002,0.0,0.0443,0.91,119.947,167200.0,4.0
TRCNXTG128F9301A0D,Mud,Oh Boy,"['fun', 'happy']",2,[],0,[],0,[],0,happy,0.504,0.374,2.0,-14.299000000000001,1.0,0.0796,0.449,0.0,0.0923,0.556,154.069,173040.0,4.0
TRIXHOS128E07861A0,The Bravery,Rites Of Spring,['fun'],1,[],0,[],0,[],0,happy,0.419,0.9670000000000001,4.0,-3.748,1.0,0.0645,0.382,0.395,0.385,0.645,138.191,201587.0,4.0
TRGLHXP128F426EBE4,Hawk Nelson,The One Thing I Have Left,"['fun', 'i feel hardcore happy']",2,[],0,[],0,[],0,happy,0.47700000000000004,0.8540000000000001,6.0,-5.18,1.0,0.0515,0.004370000000000001,0.0,0.0486,0.521,75.32600000000001,187240.0,4.0
TRVWJAM128EF355AAB,Minnie Riperton,You Take My Breath Away,['happy'],1,[],0,[],0,[],0,happy,0.525,0.536,6.0,-11.557,1.0,0.049,0.67,0.23600000000000002,0.158,0.889,80.744,272441.0,4.0
TROSTSF128F9303087,Jackie Wilson,Reet Petite,['happy'],1,[],0,[],0,[],0,happy,0.664,0.66,5.0,-6.526,1.0,0.13,0.447,0.0,0.298,0.873,84.345,169240.0,4.0
TRVAJXE128F42B82CC,Bruce Springsteen,Jesse James,['fun'],1,[],0,[],0,[],0,happy,0.396,0.825,5.0,-6.917999999999999,1.0,0.0518,0.235,0.0,0.212,0.853,116.90100000000001,225907.0,4.0
TREAEEG128F424B0CC,The Pharcyde,Quinton's On The Way,['happy'],1,[],0,[],0,[],0,happy,0.41100000000000003,0.486,5.0,-17.832,1.0,0.163,0.595,0.0,0.125,0.457,88.354,129667.0,4.0
TRQCLRT128F424FCAB,Johnny Clegg & Savuka,Third World Child,['happy go lucky'],1,[],0,[],0,[],0,happy,0.8009999999999999,0.272,0.0,-22.855,1.0,0.0356,0.368,3.7000000000000006e-06,0.0636,0.812,130.609,256040.0,4.0
TRNXTIC128EF345FCA,Steve Harley & Cockney Rebel,Make Me Smile (Come Up And See Me),"['happy', 'just a bit of fun', 'the happy playlist']",3,[],0,[],0,[],0,happy,0.5710000000000001,0.818,0.0,-8.277000000000001,1.0,0.0337,0.0070599999999999994,0.000177,0.0877,0.773,141.463,239213.0,4.0
TRYZDTE12903CC402A,datA,One in a million,['happiness'],1,[],0,[],0,[],0,happy,0.6409999999999999,0.889,1.0,-3.178,1.0,0.233,0.26,0.0,0.27699999999999997,0.32299999999999995,121.06700000000001,235573.0,4.0
TRVAERJ128E07889CC,Daft Punk,Steam Machine,['fun'],1,[],0,[],0,[],0,happy,0.381,0.721,5.0,-9.967,0.0,0.0464,0.000605,0.7759999999999999,0.11199999999999999,0.225,125.603,421600.0,4.0
TRBYUHM128F92D352B,Thurston Harris,Little Bitty Pretty One,"['happy', 'great fun']",2,[],0,[],0,[],0,happy,0.7609999999999999,0.425,8.0,-12.940999999999999,1.0,0.21100000000000002,0.499,2.02e-06,0.0596,0.879,88.275,141733.0,4.0
TRIAOLY128F1451EFF,Nirvana,Sliver,['fun'],1,[],0,[],0,[],0,happy,0.428,0.684,0.0,-10.044,1.0,0.0475,1.1599999999999999e-05,0.000156,0.0744,0.419,141.336,136493.0,4.0
TRWGVJG128F930BC85,Kelly Marie,Feels Like I'm In Love,['get happy'],1,[],0,[],0,[],0,happy,0.716,0.758,0.0,-9.395,1.0,0.0271,0.0569,0.00515,0.353,0.857,120.774,256667.0,4.0
TRKLDRT128EF351636,The Maccabees,All In Your Rows,['fun stuff'],1,[],0,[],0,[],0,happy,0.297,0.825,9.0,-4.737,1.0,0.0489,0.0667,0.000868,0.155,0.515,186.301,155547.0,4.0
TRLTWIX128F4284CEE,Outlaws,Sweet Home Alabama,['happy'],1,[],0,[],0,[],0,happy,0.589,0.8690000000000001,7.0,-5.47,1.0,0.0288,0.0028399999999999996,0.0012,0.0672,0.722,97.988,284533.0,4.0
TRRJXKT128F92E8631,Space,Neighbourhood,['sunshine happy cool'],1,[],0,[],0,[],0,happy,0.725,0.866,11.0,-6.0520000000000005,0.0,0.0298,0.0177,8.77e-06,0.153,0.963,115.07700000000001,208560.0,4.0
TRJGHQM128F428F5FB,Sing It Loud,Bite Your Lip,['fun'],1,[],0,[],0,[],0,happy,0.562,0.856,11.0,-4.748,1.0,0.0544,0.00671,0.0,0.391,0.863,151.982,207093.0,4.0
TROJLQV128F92E8C29,Mike Oldfield,In Dulci Jubilo,"['happy', 'mudog-happy', 'joyful', 'ks joyful']",4,[],0,[],0,[],0,happy,0.361,0.508,0.0,-9.647,1.0,0.0327,0.0311,0.462,0.061,0.165,119.98700000000001,686000.0,4.0
TRWLEQG128F428E792,Tenpole Tudor,Wunderbar,"['fun', 'cheerful']",2,[],0,[],0,[],0,happy,0.345,0.644,5.0,-12.469000000000001,1.0,0.0298,0.0469,1.67e-06,0.10099999999999999,0.9229999999999999,151.984,174880.0,4.0
TRTXSNK128F14989DB,Klaxons,Gravity's Rainbow,['happy'],1,[],0,[],0,[],0,happy,0.439,0.8809999999999999,4.0,-3.208,0.0,0.0427,0.000582,0.0113,0.142,0.509,143.088,156987.0,4.0
TRHMBQR12903CD4746,20/20,Song of the Universe,['happy'],1,[],0,[],0,[],0,happy,0.539,0.7490000000000001,2.0,-12.251,1.0,0.0431,0.0019399999999999999,0.00011499999999999999,0.126,0.594,128.607,217400.0,4.0
TRQKKBC12903CE96A8,Attaque 77,El Cielo Puede Esperar,['happy days'],1,[],0,[],0,[],0,happy,0.391,0.7559999999999999,3.0,-11.222999999999999,0.0,0.0311,0.0016,0.000822,0.0388,0.7390000000000001,159.314,253840.0,4.0
TRXPLWZ128F4292047,Brewer & Shipley,One Toke Over The Line,['happiness'],1,[],0,[],0,[],0,happy,0.581,0.8059999999999999,0.0,-8.158,1.0,0.0335,0.156,4.53e-06,0.215,0.87,77.49600000000001,199293.0,4.0
